congestion value : 56, drive info : CLMA_70_136:Q0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/ctrl_back_rdy
congestion value : 24, drive info : CLMS_78_173:Q0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_buf/A_ipsxb_distributed_fifo/u_ipsxb_distributed_fifo_distributed_fifo_v1_0/wr_addr [0]
congestion value : 24, drive info : CLMA_70_128:Y3, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/norm_cmd_l_rda
congestion value : 24, drive info : SRB_28_168:ZQW[1], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_rst_n
congestion value : 23, drive info : SRB_36_212:ZQW[3], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/calib_done
congestion value : 22, drive info : CLMA_118_164:Q1, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_ui_axi/pre_addr [24]
congestion value : 22, drive info : CLMA_90_148:Y3, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_buf/N197
congestion value : 21, drive info : CLMS_98_173:Q1, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/dcd_wr_en
congestion value : 21, drive info : CLMS_46_141:Q1, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_calib_top/wrlvl_start
congestion value : 21, drive info : CLMA_90_168:Q2, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_buf/A_ipsxb_distributed_fifo/u_ipsxb_distributed_fifo_distributed_fifo_v1_0/rd_addr [3]
congestion value : 21, drive info : CLMA_146_172:Q0, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst0/fifo_rd_rst
congestion value : 20, drive info : CLMS_98_173:Q2, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcd_top/dec_done
congestion value : 20, drive info : CLMS_146_173:Y2, design net name : DDR3_Interface_Inst/DDR_Arbitration_WR_Ctrl_Inst/_N6780
congestion value : 20, drive info : CLMS_66_129:Y0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/norm_cmd_m_rda
congestion value : 19, drive info : CLMA_78_168:Y3, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_buf/A_ipsxb_distributed_fifo/u_ipsxb_distributed_fifo_distributed_fifo_v1_0/wr_en_real
congestion value : 19, drive info : CLMA_122_164:Y1, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_ui_axi/N54
congestion value : 19, drive info : SRB_112_152:ZQS[2], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_rst_n
congestion value : 19, drive info : CLMS_46_145:Q2, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_calib_top/init_start
congestion value : 19, drive info : CLMS_186_169:Q3, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst1/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [3]
congestion value : 19, drive info : CLMA_126_181:Q2, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [10]
congestion value : 18, drive info : CLMS_270_49:Q1, design net name : ms72xx_ctl/ms7210_ctl/state_reg_alias [3]
congestion value : 18, drive info : CLMA_174_176:Q3, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst0/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/U_ipml_fifo_ctrl/wfull
congestion value : 18, drive info : CLMA_154_172:Y1, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/fifo_wr_rst
congestion value : 17, drive info : CLMS_46_229:Q1, design net name : Image_Process_Interface_Inst/Frame_RD_Interface_Inst/FIFO_128x512x16_Inst/U_ipml_fifo_FIFO_128x512x16/U_ipml_fifo_ctrl/wfull
congestion value : 17, drive info : SRB_80_244:ZQN[0], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_wdatapath/data_out [0]
congestion value : 17, drive info : CLMS_102_161:Y2, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcd_top/mcdq_dcd_bm/_N43944
congestion value : 17, drive info : SRB_100_156:ZQS[3], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_rst_n
congestion value : 17, drive info : SRB_16_172:ZQS[5], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_slice_top/u_slice_rddata_align/dqs_read_valid_r [0]
congestion value : 17, drive info : SRB_36_204:ZQW[1], design net name : DDR3_Interface_Inst/DDR_Arbitration_RD_Ctrl_Inst/DDR_RD_Ctrl_Inst/N78
congestion value : 17, drive info : CLMA_126_173:Q3, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [3]
congestion value : 16, drive info : CLMA_134_180:Q0, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/U_ipml_fifo_ctrl/wfull
congestion value : 16, drive info : CLMA_30_149:Q0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/gatecal_start
congestion value : 16, drive info : CLMS_98_137:Q1, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_buf/B_ipsxb_distributed_fifo/u_ipsxb_distributed_fifo_distributed_fifo_v1_0/rd_addr [3]
congestion value : 16, drive info : CLMA_78_136:Y1, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/N1200
congestion value : 16, drive info : CLMS_46_141:Q3, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/calib_done
congestion value : 16, drive info : CLMA_126_177:Q2, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [6]
congestion value : 16, drive info : CLMA_126_181:Q0, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [8]
congestion value : 16, drive info : CLMS_150_181:Q0, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/fifo_rd_rst
congestion value : 15, drive info : CLMA_38_164:Y2, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_slice_top/i_dqs_group[0].u_ddrphy_data_slice/data_slice_dqs_gate_cal/dqs_gate_coarse_cal/_N9161
congestion value : 15, drive info : CLMA_58_145:Q1, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/tfaw_timing/cnt [1]
congestion value : 15, drive info : CLMS_102_161:Y3, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcd_top/mcdq_dcd_bm/N317
congestion value : 15, drive info : CLMA_126_180:Q1, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/U_ipml_fifo_ctrl/rempty
congestion value : 15, drive info : CLMA_114_200:Q0, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst3/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/U_ipml_fifo_ctrl/wfull
congestion value : 15, drive info : SRB_72_124:ZQS[3], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/norm_cmd_l_act
congestion value : 15, drive info : CLMS_74_137:Y0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/norm_cmd_m_rd
congestion value : 15, drive info : SRB_92_112:ZSW[3], design net name : DDR3_Interface_Inst/DDR3_Inst/ddr_rstn
congestion value : 15, drive info : CLMA_282_88:Q0, design net name : ms72xx_ctl/ms7200_ctl/state [1]
congestion value : 15, drive info : SRB_72_124:ZQS[2], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/norm_cmd_m_wr
congestion value : 15, drive info : CLMA_90_140:Q0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/req_rdata [16]
congestion value : 15, drive info : CLMA_78_144:Q0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/req_valid
congestion value : 15, drive info : CLMA_90_168:Q0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_buf/A_ipsxb_distributed_fifo/u_ipsxb_distributed_fifo_distributed_fifo_v1_0/wr_addr [3]
congestion value : 15, drive info : CLMS_186_169:Q2, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst1/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [2]
congestion value : 15, drive info : CLMA_126_173:Q0, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [0]
congestion value : 15, drive info : CLMA_126_173:Q1, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [1]
congestion value : 15, drive info : CLMA_126_177:Q0, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [4]
congestion value : 14, drive info : CLMA_162_164:Y1, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/N50
congestion value : 14, drive info : CLMS_270_49:Q3, design net name : ms72xx_ctl/ms7210_ctl/state_reg_alias [1]
congestion value : 14, drive info : CLMA_126_152:Q1, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_ui_axi/mcdq_reg_fifo2/rptr
congestion value : 14, drive info : CLMA_110_197:Q1, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst3/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/U_ipml_fifo_ctrl/rempty
congestion value : 14, drive info : CLMA_170_176:Q1, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst0/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/U_ipml_fifo_ctrl/rempty
congestion value : 14, drive info : CLMS_46_141:Q0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_calib_top/rdcal_start
congestion value : 14, drive info : CLMS_66_133:Q0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/pipe_req_cmd [3]
congestion value : 14, drive info : CLMA_78_120:Y3, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/N1201
congestion value : 14, drive info : CLMA_90_140:Q2, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/req_rdata [17]
congestion value : 14, drive info : SRB_112_160:ZQS[3], design net name : DDR3_Interface_Inst/DDR3_Inst/ddr_rstn
congestion value : 14, drive info : CLMS_186_169:Q1, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst1/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [1]
congestion value : 14, drive info : CLMA_126_177:Q1, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [5]
congestion value : 14, drive info : CLMS_150_173:Y2, design net name : DDR3_Interface_Inst/DDR_Arbitration_WR_Ctrl_Inst/_N9455
congestion value : 13, drive info : CLMS_170_181:Q1, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst0/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/U_ipml_fifo_ctrl/rwptr2 [14]
congestion value : 13, drive info : CLMA_126_180:Y3, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/U_ipml_fifo_ctrl/rrptr [11]
congestion value : 13, drive info : SRB_116_164:ZSE[2], design net name : DDR3_Interface_Inst/axi_arvalid
congestion value : 13, drive info : CLMA_122_152:Y0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_ui_axi/N254
congestion value : 13, drive info : CLMS_118_157:Y2, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_ui_axi/N274
congestion value : 13, drive info : CLMS_74_121:Y0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/N1204
congestion value : 13, drive info : CLMA_190_176:Q1, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst1/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/U_ipml_fifo_ctrl/rempty
congestion value : 13, drive info : SRB_152_168:ZSSE[3], design net name : DDR3_Interface_Inst/DDR_Arbitration_RD_Ctrl_Inst/DDR_RD_Ctrl_Inst/N78
congestion value : 13, drive info : CLMA_146_172:Y3, design net name : DDR3_Interface_Inst/DDR_Arbitration_WR_Ctrl_Inst/_N8390
congestion value : 13, drive info : SRB_44_168:ZQS[1], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_rst_n
congestion value : 13, drive info : CLMA_110_192:Q1, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst3/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [1]
congestion value : 13, drive info : CLMA_126_173:Q2, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst2/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/rd_addr [2]
congestion value : 12, drive info : CLMA_150_172:Y2, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst3/N50
congestion value : 12, drive info : CLMS_174_169:Q3, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst0/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/wr_addr [3]
congestion value : 12, drive info : CLMS_98_173:Q0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/dcd_wr_tworw
congestion value : 12, drive info : CLMA_230_48:Q0, design net name : coms2_reg_config/u1/cyc_count [1]
congestion value : 12, drive info : CLMA_274_44:Y1, design net name : ms72xx_ctl/ms7210_ctl/N591
congestion value : 12, drive info : CLMS_270_53:Q1, design net name : ms72xx_ctl/ms7210_ctl/state_reg [4]
congestion value : 12, drive info : CLMS_70_133:Y0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/mcdq_timing_rd_pass/cmd_rd
congestion value : 12, drive info : CLMS_282_89:Y3, design net name : ms72xx_ctl/ms7200_ctl/busy_falling
congestion value : 12, drive info : CLMS_270_89:Q1, design net name : ms72xx_ctl/ms7200_ctl/dri_cnt [0]
congestion value : 12, drive info : CLMA_78_120:Y0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/N1206
congestion value : 12, drive info : CLMS_282_77:Y3, design net name : ms72xx_ctl/iic_dri_rx/start
congestion value : 12, drive info : CLMA_62_172:Y3, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dfi/N2051
congestion value : 12, drive info : SRB_72_260:ZSE[5], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_wdatapath/data_out [1]
congestion value : 12, drive info : SRB_132_184:ZQW[2], design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst3/fifo_rd_rst
congestion value : 12, drive info : CLMA_70_136:Y0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/N104
congestion value : 12, drive info : SRB_44_196:ZDS[3], design net name : DDR3_Interface_Inst/DDR3_Inst/ddr_rstn
congestion value : 12, drive info : CLMS_114_165:Y3, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_ui_axi/u_user_cmd_fifo/N14
congestion value : 12, drive info : CLMA_50_216:Q3, design net name : Image_Process_Interface_Inst/Frame_RD_Interface_Inst/FIFO_128x512x16_Inst/U_ipml_fifo_FIFO_128x512x16/wr_addr [3]
congestion value : 12, drive info : CLMS_174_173:Q1, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst0/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/wr_addr [5]
congestion value : 12, drive info : CLMS_70_177:Q0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_wdatapath/data_out [1]
congestion value : 12, drive info : CLMS_114_185:Q3, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst3/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/wr_addr [3]
congestion value : 11, drive info : CLMS_174_173:Q2, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst0/FIFO_16x4096x128_Inst/U_ipml_fifo_FIFO_16x4096x128/wr_addr [6]
congestion value : 11, drive info : CLMA_110_173:Q1, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcd_top/dec_refresh
congestion value : 11, drive info : CLMS_270_49:Q0, design net name : ms72xx_ctl/ms7210_ctl/state_reg [2]
congestion value : 11, drive info : CLMA_154_173:Y2, design net name : Image_Process_Interface_Inst/Frame_WR_Interface_Inst0/N211 [1]
congestion value : 11, drive info : CLMA_38_136:Q1, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_calib_top/rdcal/cnt [2]
congestion value : 11, drive info : CLMS_274_85:Q0, design net name : ms72xx_ctl/ms7200_ctl/state [5]
congestion value : 11, drive info : CLMA_118_156:Q0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_ui_axi/pre_addr [15]
congestion value : 11, drive info : SRB_16_156:ZQS[5], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_slice_top/u_slice_rddata_align/dqs_read_valid_r [0]
congestion value : 11, drive info : SRB_64_152:ZQN[3], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/pipe_cmd_accepted_m
congestion value : 11, drive info : CLMA_78_144:Q3, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/req_rdata [4]
congestion value : 11, drive info : CLMA_38_156:Y0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_info/N18
congestion value : 11, drive info : CLMS_122_161:Y0, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_ui_axi/mcdq_reg_fifo2/N14
congestion value : 11, drive info : CLMS_78_133:Y1, design net name : DDR3_Interface_Inst/DDR3_Inst/u_ipsxb_ddrc_top/mcdq_dcp_top/mcdq_dcp_back_ctrl/N1205
congestion value : 11, drive info : SRB_96_180:ZQW[0], design net name : DDR3_Interface_Inst/DDR3_Inst/ddr_rstn
congestion value : 11, drive info : SRB_44_204:ZQW[0], design net name : DDR3_Interface_Inst/DDR3_Inst/u_ddrphy_top/ddrphy_rst_n
congestion value : 11, drive info : CLMA_50_220:Q0, design net name : Image_Process_Interface_Inst/Frame_RD_Interface_Inst/FIFO_128x512x16_Inst/U_ipml_fifo_FIFO_128x512x16/wr_addr [4]
